"BTK.Open" "BTK.High" "BTK.Low" "BTK.Close" "BTK.Volume" "BTK.Adjusted"
"2008-08-21" 845.859985 845.859985 845.859985 845.859985 0 845.859985
"2008-08-22" 852.200012 852.200012 852.200012 852.200012 0 852.200012
"2008-08-25" 840.429993 840.429993 840.429993 840.429993 0 840.429993
"2008-08-26" 838.460022 838.460022 838.460022 838.460022 0 838.460022
"2008-08-27" 823.400024 823.400024 823.400024 823.400024 0 823.400024
"2008-08-28" NA NA NA NA NA NA
"2008-08-29" NA NA NA NA NA NA
"2008-09-02" 824.909973 824.909973 824.909973 824.909973 0 824.909973
"2008-09-03" 823.460022 823.460022 823.460022 823.460022 0 823.460022
"2008-09-04" NA NA NA NA NA NA
"2008-09-05" 802.01001 802.01001 802.01001 802.01001 0 802.01001
"2008-09-08" NA NA NA NA NA NA
"2008-09-09" NA NA NA NA NA NA
"2008-09-10" 807.960022 807.960022 807.960022 807.960022 0 807.960022
"2008-09-11" 814.75 814.75 814.75 814.75 0 814.75
"2008-09-12" 809.919983 809.919983 809.919983 809.919983 0 809.919983
"2008-09-15" 791.849976 791.849976 791.849976 791.849976 0 791.849976
"2008-09-16" 810.099976 810.099976 810.099976 810.099976 0 810.099976
"2008-09-17" NA NA NA NA NA NA
"2008-09-18" NA NA NA NA NA NA
"2008-09-19" NA NA NA NA NA NA
"2008-09-22" NA NA NA NA NA NA
"2008-09-23" NA NA NA NA NA NA
"2008-09-24" NA NA NA NA NA NA
"2008-09-25" 795.159973 795.159973 795.159973 795.159973 0 795.159973
"2008-09-26" NA NA NA NA NA NA
"2008-09-29" 765.950012 765.950012 765.950012 765.950012 0 765.950012
"2008-09-30" 784.159973 784.159973 784.159973 784.159973 0 784.159973
"2008-10-01" 776.340027 776.340027 776.340027 776.340027 0 776.340027
"2008-10-02" NA NA NA NA NA NA
"2008-10-03" 734.200012 734.200012 734.200012 734.200012 0 734.200012
"2008-10-06" NA NA NA NA NA NA
"2008-10-07" 672.669983 672.669983 672.669983 672.669983 0 672.669983
"2008-10-08" 668.159973 668.159973 668.159973 668.159973 0 668.159973
"2008-10-09" NA NA NA NA NA NA
"2008-10-10" NA NA NA NA NA NA
"2008-10-13" 678.549988 678.549988 678.549988 678.549988 0 678.549988
"2008-10-14" 658.890015 658.890015 658.890015 658.890015 0 658.890015
"2008-10-15" NA NA NA NA NA NA
"2008-10-16" 642.820007 642.820007 642.820007 642.820007 0 642.820007
"2008-10-17" NA NA NA NA NA NA
"2008-10-20" NA NA NA NA NA NA
"2008-10-21" NA NA NA NA NA NA
"2008-10-22" 638.130005 638.130005 638.130005 638.130005 0 638.130005
"2008-10-23" NA NA NA NA NA NA
"2008-10-24" NA NA NA NA NA NA
"2008-10-27" NA NA NA NA NA NA
"2008-10-28" 613.51001 613.51001 613.51001 613.51001 0 613.51001
"2008-10-29" 634.780029 634.780029 634.780029 634.780029 0 634.780029
"2008-10-30" 656.77002 656.77002 656.77002 656.77002 0 656.77002
"2008-10-31" 674.429993 674.429993 674.429993 674.429993 0 674.429993
"2008-11-03" NA NA NA NA NA NA
"2008-11-04" 679.669983 679.669983 679.669983 679.669983 0 679.669983
"2008-11-05" 661.47998 661.47998 661.47998 661.47998 0 661.47998
"2008-11-06" NA NA NA NA NA NA
"2008-11-07" NA NA NA NA NA NA
"2008-11-10" NA NA NA NA NA NA
"2008-11-11" 638.880005 638.880005 638.880005 638.880005 0 638.880005
"2008-11-12" 604.950012 604.950012 604.950012 604.950012 0 604.950012
"2008-11-13" 646.150024 646.150024 646.150024 646.150024 0 646.150024
"2008-11-14" 614.700012 614.700012 614.700012 614.700012 0 614.700012
"2008-11-17" 608.98999 608.98999 608.98999 608.98999 0 608.98999
"2008-11-18" NA NA NA NA NA NA
"2008-11-19" 575.289978 575.289978 575.289978 575.289978 0 575.289978
"2008-11-20" NA NA NA NA NA NA
"2008-11-21" 543.72998 543.72998 543.72998 543.72998 0 543.72998
"2008-11-24" 567.859985 567.859985 567.859985 567.859985 0 567.859985
"2008-11-25" 570.76001 570.76001 570.76001 570.76001 0 570.76001
"2008-11-26" 590.890015 590.890015 590.890015 590.890015 0 590.890015
"2008-11-28" NA NA NA NA NA NA
"2008-12-01" 551.059998 551.059998 551.059998 551.059998 0 551.059998
"2008-12-02" 572.349976 572.349976 572.349976 572.349976 0 572.349976
"2008-12-03" 587.460022 587.460022 587.460022 587.460022 0 587.460022
"2008-12-04" NA NA NA NA NA NA
"2008-12-05" 606.710022 606.710022 606.710022 606.710022 0 606.710022
"2008-12-08" NA NA NA NA NA NA
"2008-12-09" 605.26001 605.26001 605.26001 605.26001 0 605.26001
"2008-12-10" 610.47998 610.47998 610.47998 610.47998 0 610.47998
"2008-12-11" NA NA NA NA NA NA
"2008-12-12" NA NA NA NA NA NA
"2008-12-15" 596.559998 596.559998 596.559998 596.559998 0 596.559998
"2008-12-16" NA NA NA NA NA NA
"2008-12-17" NA NA NA NA NA NA
"2008-12-18" NA NA NA NA NA NA
"2008-12-19" 636.799988 636.799988 636.799988 636.799988 0 636.799988
"2008-12-22" 624.72998 624.72998 624.72998 624.72998 0 624.72998
"2008-12-23" 624.960022 624.960022 624.960022 624.960022 0 624.960022
"2008-12-24" NA NA NA NA NA NA
"2008-12-26" 627.25 627.25 627.25 627.25 0 627.25
"2008-12-29" NA NA NA NA NA NA
"2008-12-30" 633.98999 633.98999 633.98999 633.98999 0 633.98999
"2008-12-31" 647.169983 647.169983 647.169983 647.169983 0 647.169983
"2009-01-02" NA NA NA NA NA NA
"2009-01-05" 663.47998 663.47998 663.47998 663.47998 0 663.47998
"2009-01-06" NA NA NA NA NA NA
"2009-01-07" 646.47998 646.47998 646.47998 646.47998 0 646.47998
"2009-01-08" NA NA NA NA NA NA
"2009-01-09" 637.23999 637.23999 637.23999 637.23999 0 637.23999
"2009-01-12" 628.919983 628.919983 628.919983 628.919983 0 628.919983
"2009-01-13" 653.700012 653.700012 653.700012 653.700012 0 653.700012
"2009-01-14" 634.880005 634.880005 634.880005 634.880005 0 634.880005
"2009-01-15" NA NA NA NA NA NA
"2009-01-16" 657.320007 657.320007 657.320007 657.320007 0 657.320007
"2009-01-20" NA NA NA NA NA NA
"2009-01-21" NA NA NA NA NA NA
"2009-01-22" 635.030029 635.030029 635.030029 635.030029 0 635.030029
"2009-01-23" 630.659973 630.659973 630.659973 630.659973 0 630.659973
"2009-01-26" NA NA NA NA NA NA
"2009-01-27" 645.140015 645.140015 645.140015 645.140015 0 645.140015
"2009-01-28" 653.950012 653.950012 653.950012 653.950012 0 653.950012
"2009-01-29" NA NA NA NA NA NA
"2009-01-30" 634.559998 634.559998 634.559998 634.559998 0 634.559998
"2009-02-02" 650.390015 650.390015 650.390015 650.390015 0 650.390015
"2009-02-03" 674.349976 674.349976 674.349976 674.349976 0 674.349976
"2009-02-04" NA NA NA NA NA NA
"2009-02-05" 701.289978 701.289978 701.289978 701.289978 0 701.289978
"2009-02-06" NA NA NA NA NA NA
"2009-02-09" 713.219971 713.219971 713.219971 713.219971 0 713.219971
"2009-02-10" 693.059998 693.059998 693.059998 693.059998 0 693.059998
"2009-02-11" 698.590027 698.590027 698.590027 698.590027 0 698.590027
"2009-02-12" NA NA NA NA NA NA
"2009-02-13" 704.590027 704.590027 704.590027 704.590027 0 704.590027
"2009-02-17" NA NA NA NA NA NA
"2009-02-18" NA NA NA NA NA NA
"2009-02-19" 669.789978 669.789978 669.789978 669.789978 0 669.789978
"2009-02-20" 659.27002 659.27002 659.27002 659.27002 0 659.27002
"2009-02-23" 642.059998 642.059998 642.059998 642.059998 0 642.059998
"2009-02-24" NA NA NA NA NA NA
"2009-02-25" NA NA NA NA NA NA
"2009-02-26" 620.340027 620.340027 620.340027 620.340027 0 620.340027
"2009-02-27" NA NA NA NA NA NA
"2009-03-02" NA NA NA NA NA NA
"2009-03-03" NA NA NA NA NA NA
"2009-03-04" 583.320007 583.320007 583.320007 583.320007 0 583.320007
"2009-03-05" NA NA NA NA NA NA
"2009-03-06" 563.869995 563.869995 563.869995 563.869995 0 563.869995
"2009-03-09" 541.77002 541.77002 541.77002 541.77002 0 541.77002
"2009-03-10" NA NA NA NA NA NA
"2009-03-11" NA NA NA NA NA NA
"2009-03-12" 589.51001 589.51001 589.51001 589.51001 0 589.51001
"2009-03-13" NA NA NA NA NA NA
"2009-03-16" NA NA NA NA NA NA
"2009-03-17" NA NA NA NA NA NA
"2009-03-18" 631.030029 631.030029 631.030029 631.030029 0 631.030029
"2009-03-19" 628.049988 628.049988 628.049988 628.049988 0 628.049988
"2009-03-20" 623.960022 623.960022 623.960022 623.960022 0 623.960022
"2009-03-23" NA NA NA NA NA NA
"2009-03-24" NA NA NA NA NA NA
"2009-03-25" 643.599976 643.599976 643.599976 643.599976 0 643.599976
"2009-03-26" NA NA NA NA NA NA
"2009-03-27" 649.98999 649.98999 649.98999 649.98999 0 649.98999
"2009-03-30" 638.47998 638.47998 638.47998 638.47998 0 638.47998
"2009-03-31" 640.849976 640.849976 640.849976 640.849976 0 640.849976
"2009-04-01" 629.190002 629.190002 629.190002 629.190002 0 629.190002
"2009-04-02" 634.380005 634.380005 634.380005 634.380005 0 634.380005
"2009-04-03" 624.640015 624.640015 624.640015 624.640015 0 624.640015
"2009-04-06" 618.419983 618.419983 618.419983 618.419983 0 618.419983
"2009-04-07" NA NA NA NA NA NA
"2009-04-08" 614.640015 614.640015 614.640015 614.640015 0 614.640015
"2009-04-09" 627.450012 627.450012 627.450012 627.450012 0 627.450012
"2009-04-13" NA NA NA NA NA NA
"2009-04-14" 621.609985 621.609985 621.609985 621.609985 0 621.609985
"2009-04-15" NA NA NA NA NA NA
"2009-04-16" NA NA NA NA NA NA
"2009-04-17" NA NA NA NA NA NA
"2009-04-20" NA NA NA NA NA NA
"2009-04-21" NA NA NA NA NA NA
"2009-04-22" 614.72998 614.72998 614.72998 614.72998 0 614.72998
"2009-04-23" NA NA NA NA NA NA
"2009-04-24" 617.630005 617.630005 617.630005 617.630005 0 617.630005
"2009-04-27" 622.280029 622.280029 622.280029 622.280029 0 622.280029
"2009-04-28" 636.309998 636.309998 636.309998 636.309998 0 636.309998
"2009-04-29" NA NA NA NA NA NA
"2009-04-30" 637.030029 637.030029 637.030029 637.030029 0 637.030029
"2009-05-01" NA NA NA NA NA NA
"2009-05-04" 633.75 633.75 633.75 633.75 0 633.75
"2009-05-05" 625.27002 625.27002 625.27002 625.27002 0 625.27002
"2009-05-06" NA NA NA NA NA NA
"2009-05-07" NA NA NA NA NA NA
"2009-05-08" 634.450012 634.450012 634.450012 634.450012 0 634.450012
"2009-05-11" 642.190002 642.190002 642.190002 642.190002 0 642.190002
"2009-05-12" 634.530029 634.530029 634.530029 634.530029 0 634.530029
"2009-05-13" NA NA NA NA NA NA
"2009-05-14" NA NA NA NA NA NA
"2009-05-15" 615.549988 615.549988 615.549988 615.549988 0 615.549988
"2009-05-18" 630.47998 630.47998 630.47998 630.47998 0 630.47998
"2009-05-19" 633.219971 633.219971 633.219971 633.219971 0 633.219971
"2009-05-20" 633.869995 633.869995 633.869995 633.869995 0 633.869995
"2009-05-21" NA NA NA NA NA NA
"2009-05-22" 620.130005 620.130005 620.130005 620.130005 0 620.130005
"2009-05-26" NA NA NA NA NA NA
"2009-05-27" 630.609985 630.609985 630.609985 630.609985 0 630.609985
"2009-05-28" 632.669983 632.669983 632.669983 632.669983 0 632.669983
"2009-05-29" 648.690002 648.690002 648.690002 648.690002 0 648.690002
"2009-06-01" 654.039978 654.039978 654.039978 654.039978 0 654.039978
"2009-06-02" 663.630005 663.630005 663.630005 663.630005 0 663.630005
"2009-06-03" NA NA NA NA NA NA
"2009-06-04" NA NA NA NA NA NA
"2009-06-05" NA NA NA NA NA NA
"2009-06-08" NA NA NA NA NA NA
"2009-06-09" 682.02002 682.02002 682.02002 682.02002 0 682.02002
"2009-06-10" 671.52002 671.52002 671.52002 671.52002 0 671.52002
"2009-06-11" 688.900024 688.900024 688.900024 688.900024 0 688.900024
"2009-06-12" 683.440002 683.440002 683.440002 683.440002 0 683.440002
"2009-06-15" 658.72998 658.72998 658.72998 658.72998 0 658.72998
"2009-06-16" NA NA NA NA NA NA
"2009-06-17" NA NA NA NA NA NA
"2009-06-18" 674.330017 674.330017 674.330017 674.330017 0 674.330017
"2009-06-19" NA NA NA NA NA NA
"2009-06-22" 664.210022 664.210022 664.210022 664.210022 0 664.210022
"2009-06-23" NA NA NA NA NA NA
"2009-06-24" 677.150024 677.150024 677.150024 677.150024 0 677.150024
"2009-06-25" 695.73999 695.73999 695.73999 695.73999 0 695.73999
"2009-06-26" 701.200012 701.200012 701.200012 701.200012 0 701.200012
"2009-06-29" NA NA NA NA NA NA
"2009-06-30" NA NA NA NA NA NA
"2009-07-01" NA NA NA NA NA NA
"2009-07-02" NA NA NA NA NA NA
"2009-07-06" 659.390015 659.390015 659.390015 659.390015 0 659.390015
"2009-07-07" NA NA NA NA NA NA
"2009-07-08" NA NA NA NA NA NA
"2009-07-09" 645.549988 645.549988 645.549988 645.549988 0 645.549988
"2009-07-10" NA NA NA NA NA NA
"2009-07-13" NA NA NA NA NA NA
"2009-07-14" NA NA NA NA NA NA
"2009-07-15" 664.710022 664.710022 664.710022 664.710022 0 664.710022
"2009-07-16" NA NA NA NA NA NA
"2009-07-17" NA NA NA NA NA NA
"2009-07-20" NA NA NA NA NA NA
"2009-07-21" 814.030029 814.030029 814.030029 814.030029 0 814.030029
"2009-07-22" 810.440002 810.440002 810.440002 810.440002 0 810.440002
"2009-07-23" NA NA NA NA NA NA
"2009-07-24" 864.289978 864.289978 864.289978 864.289978 0 864.289978
"2009-07-27" 868.01001 868.01001 868.01001 868.01001 0 868.01001
"2009-07-28" 879.299988 879.299988 879.299988 879.299988 0 879.299988
"2009-07-29" 883.969971 883.969971 883.969971 883.969971 0 883.969971
"2009-07-30" NA NA NA NA NA NA
"2009-07-31" 870.25 870.25 870.25 870.25 0 870.25
"2009-08-03" 877.5 877.5 877.5 877.5 0 877.5
"2009-08-04" NA NA NA NA NA NA
"2009-08-05" NA NA NA NA NA NA
"2009-08-06" 863.799988 863.799988 863.799988 863.799988 0 863.799988
"2009-08-07" NA NA NA NA NA NA
"2009-08-10" NA NA NA NA NA NA
"2009-08-11" NA NA NA NA NA NA
"2009-08-12" 875.630005 875.630005 875.630005 875.630005 0 875.630005
"2009-08-13" NA NA NA NA NA NA
"2009-08-14" 858.559998 858.559998 858.559998 858.559998 0 858.559998
"2009-08-17" 834.799988 834.799988 834.799988 834.799988 0 834.799988
"2009-08-18" 841.48999 841.48999 841.48999 841.48999 0 841.48999
"2009-08-19" NA NA NA NA NA NA
"2009-08-20" NA NA NA NA NA NA
"2009-08-21" 879.179993 879.179993 879.179993 879.179993 0 879.179993
"2009-08-24" NA NA NA NA NA NA
"2009-08-25" 908.880005 908.880005 908.880005 908.880005 0 908.880005
"2009-08-26" 937.349976 937.349976 937.349976 937.349976 0 937.349976
"2009-08-27" NA NA NA NA NA NA
"2009-08-28" 921.080017 921.080017 921.080017 921.080017 0 921.080017
"2009-08-31" 925.559998 925.559998 925.559998 925.559998 0 925.559998
"2009-09-01" 901.77002 901.77002 901.77002 901.77002 0 901.77002
"2009-09-02" NA NA NA NA NA NA
"2009-09-03" 902.039978 902.039978 902.039978 902.039978 0 902.039978
"2009-09-04" NA NA NA NA NA NA
"2009-09-08" 924.179993 924.179993 924.179993 924.179993 0 924.179993
"2009-09-09" 936.609985 936.609985 936.609985 936.609985 0 936.609985
"2009-09-10" 935.159973 935.159973 935.159973 935.159973 0 935.159973
"2009-09-11" 927.849976 927.849976 927.849976 927.849976 0 927.849976
"2009-09-14" NA NA NA NA NA NA
"2009-09-15" 944.859985 944.859985 944.859985 944.859985 0 944.859985
"2009-09-16" NA NA NA NA NA NA
"2009-09-17" 954.309998 954.309998 954.309998 954.309998 0 954.309998
"2009-09-18" 957.049988 957.049988 957.049988 957.049988 0 957.049988
"2009-09-21" NA NA NA NA NA NA
"2009-09-22" 957.039978 957.039978 957.039978 957.039978 0 957.039978
"2009-09-23" NA NA NA NA NA NA
"2009-09-24" 928.609985 928.609985 928.609985 928.609985 0 928.609985
"2009-09-25" 926.840027 926.840027 926.840027 926.840027 0 926.840027
"2009-09-28" NA NA NA NA NA NA
"2009-09-29" NA NA NA NA NA NA
"2009-09-30" 922.950012 922.950012 922.950012 922.950012 0 922.950012
"2009-10-01" 890.419983 890.419983 890.419983 890.419983 0 890.419983
"2009-10-02" NA NA NA NA NA NA
"2009-10-05" NA NA NA NA NA NA
"2009-10-06" 917.340027 917.340027 917.340027 917.340027 0 917.340027
"2009-10-07" NA NA NA NA NA NA
"2009-10-08" 901.190002 901.190002 901.190002 901.190002 0 901.190002
"2009-10-09" NA NA NA NA NA NA
"2009-10-12" 915.539978 915.539978 915.539978 915.539978 0 915.539978
"2009-10-13" NA NA NA NA NA NA
"2009-10-14" NA NA NA NA NA NA
"2009-10-15" 931.169983 931.169983 931.169983 931.169983 0 931.169983
"2009-10-16" NA NA NA NA NA NA
"2009-10-19" NA NA NA NA NA NA
"2009-10-20" 903.619995 903.619995 903.619995 903.619995 0 903.619995
"2009-10-21" 893.840027 893.840027 893.840027 893.840027 0 893.840027
"2009-10-22" 898.76001 898.76001 898.76001 898.76001 0 898.76001
"2009-10-23" NA NA NA NA NA NA
"2009-10-26" 860.630005 860.630005 860.630005 860.630005 0 860.630005
"2009-10-27" 861.400024 861.400024 861.400024 861.400024 0 861.400024
"2009-10-28" 827.22998 827.22998 827.22998 827.22998 0 827.22998
"2009-10-29" 838.700012 838.700012 838.700012 838.700012 0 838.700012
"2009-10-30" NA NA NA NA NA NA
"2009-11-02" 845.030029 845.030029 845.030029 845.030029 0 845.030029
"2009-11-03" 874.27002 874.27002 874.27002 874.27002 0 874.27002
"2009-11-04" 859.309998 859.309998 859.309998 859.309998 0 859.309998
"2009-11-05" 883.140015 883.140015 883.140015 883.140015 0 883.140015
"2009-11-06" 890.549988 890.549988 890.549988 890.549988 0 890.549988
"2009-11-09" 896.25 896.25 896.25 896.25 0 896.25
"2009-11-10" NA NA NA NA NA NA
"2009-11-11" 903.48999 903.48999 903.48999 903.48999 0 903.48999
"2009-11-12" 892.950012 892.950012 892.950012 892.950012 0 892.950012
"2009-11-13" NA NA NA NA NA NA
"2009-11-16" NA NA NA NA NA NA
"2009-11-17" NA NA NA NA NA NA
"2009-11-18" 884.73999 884.73999 884.73999 884.73999 0 884.73999
"2009-11-19" NA NA NA NA NA NA
"2009-11-20" NA NA NA NA NA NA
"2009-11-23" NA NA NA NA NA NA
"2009-11-24" 890.830017 890.830017 890.830017 890.830017 0 890.830017
"2009-11-25" 892.309998 892.309998 892.309998 892.309998 0 892.309998
"2009-11-27" NA NA NA NA NA NA
"2009-11-30" NA NA NA NA NA NA
"2009-12-01" NA NA NA NA NA NA
"2009-12-02" NA NA NA NA NA NA
"2009-12-03" 907.210022 907.210022 907.210022 907.210022 0 907.210022
"2009-12-04" NA NA NA NA NA NA
"2009-12-07" NA NA NA NA NA NA
"2009-12-08" 904.820007 904.820007 904.820007 904.820007 0 904.820007
"2009-12-09" 909.070007 909.070007 909.070007 909.070007 0 909.070007
"2009-12-10" NA NA NA NA NA NA
"2009-12-11" 910.299988 910.299988 910.299988 910.299988 0 910.299988
"2009-12-14" 924.159973 924.159973 924.159973 924.159973 0 924.159973
"2009-12-15" NA NA NA NA NA NA
"2009-12-16" NA NA NA NA NA NA
"2009-12-17" 894.23999 894.23999 894.23999 894.23999 0 894.23999
"2009-12-18" 908.76001 908.76001 908.76001 908.76001 0 908.76001
"2009-12-21" NA NA NA NA NA NA
"2009-12-22" NA NA NA NA NA NA
"2009-12-23" 938.820007 938.820007 938.820007 938.820007 0 938.820007
"2009-12-24" 942.340027 942.340027 942.340027 942.340027 0 942.340027
"2009-12-28" 946.109985 946.109985 946.109985 946.109985 0 946.109985
"2009-12-29" NA NA NA NA NA NA
"2009-12-30" NA NA NA NA NA NA
"2009-12-31" NA NA NA NA NA NA
"2010-01-04" 955.150024 955.150024 955.150024 955.150024 0 955.150024
"2010-01-05" NA NA NA NA NA NA
"2010-01-06" NA NA NA NA NA NA
"2010-01-07" 970.630005 970.630005 970.630005 970.630005 0 970.630005
"2010-01-08" 973.099976 973.099976 973.099976 973.099976 0 973.099976
"2010-01-11" NA NA NA NA NA NA
"2010-01-12" NA NA NA NA NA NA
"2010-01-13" NA NA NA NA NA NA
"2010-01-14" 986.23999 986.23999 986.23999 986.23999 0 986.23999
"2010-01-15" NA NA NA NA NA NA
"2010-01-19" 996.690002 996.690002 996.690002 996.690002 0 996.690002
"2010-01-20" 991.950012 991.950012 991.950012 991.950012 0 991.950012
"2010-01-21" NA NA NA NA NA NA
"2010-01-22" 973.859985 973.859985 973.859985 973.859985 0 973.859985
"2010-01-25" NA NA NA NA NA NA
"2010-01-26" NA NA NA NA NA NA
"2010-01-27" NA NA NA NA NA NA
"2010-01-28" 959.169983 959.169983 959.169983 959.169983 0 959.169983
"2010-01-29" 964.340027 964.340027 964.340027 964.340027 0 964.340027
"2010-02-01" NA NA NA NA NA NA
"2010-02-02" NA NA NA NA NA NA
"2010-02-03" NA NA NA NA NA NA
"2010-02-04" 973.26001 973.26001 973.26001 973.26001 0 973.26001
"2010-02-05" NA NA NA NA NA NA
"2010-02-08" 960.690002 960.690002 960.690002 960.690002 0 960.690002
"2010-02-09" NA NA NA NA NA NA
"2010-02-10" 972.169983 972.169983 972.169983 972.169983 0 972.169983
"2010-02-11" NA NA NA NA NA NA
"2010-02-12" 992.169983 992.169983 992.169983 992.169983 0 992.169983
"2010-02-16" 1008.380005 1008.380005 1008.380005 1008.380005 0 1008.380005
"2010-02-17" NA NA NA NA NA NA
"2010-02-18" 1025.829956 1025.829956 1025.829956 1025.829956 0 1025.829956
"2010-02-19" NA NA NA NA NA NA
"2010-02-22" NA NA NA NA NA NA
"2010-02-23" NA NA NA NA NA NA
"2010-02-24" 1034.459961 1034.459961 1034.459961 1034.459961 0 1034.459961
"2010-02-25" 1034.099976 1034.099976 1034.099976 1034.099976 0 1034.099976
"2010-02-26" 1040.76001 1040.76001 1040.76001 1040.76001 0 1040.76001
"2010-03-01" NA NA NA NA NA NA
"2010-03-02" 1124.030029 1124.030029 1124.030029 1124.030029 0 1124.030029
"2010-03-03" NA NA NA NA NA NA
"2010-03-04" 1126.52002 1126.52002 1126.52002 1126.52002 0 1126.52002
"2010-03-05" NA NA NA NA NA NA
"2010-03-08" NA NA NA NA NA NA
"2010-03-09" 1167.01001 1167.01001 1167.01001 1167.01001 0 1167.01001
"2010-03-10" NA NA NA NA NA NA
"2010-03-11" 1233.589966 1233.589966 1233.589966 1233.589966 0 1233.589966
"2010-03-12" NA NA NA NA NA NA
"2010-03-15" NA NA NA NA NA NA
"2010-03-16" 1222.170044 1222.170044 1222.170044 1222.170044 0 1222.170044
"2010-03-17" 1217.699951 1217.699951 1217.699951 1217.699951 0 1217.699951
"2010-03-18" 1221.310059 1221.310059 1221.310059 1221.310059 0 1221.310059
"2010-03-19" NA NA NA NA NA NA
"2010-03-22" 1233.589966 1233.589966 1233.589966 1233.589966 0 1233.589966
"2010-03-23" NA NA NA NA NA NA
