"SPY.Open" "SPY.High" "SPY.Low" "SPY.Close" "SPY.Volume" "SPY.Adjusted"
"2006-06-27" 125.010002 125.290001 123.769997 123.910004 69780200 95.491501
"2006-06-28" 124.190002 124.769997 123.650002 124.75 62368100 96.138847
"2006-06-29" 125.199997 127.349998 125.169998 127.269997 110634800 98.080925
"2006-06-30" 127.540001 127.660004 126.959999 127.279999 54227800 98.088608
"2006-07-03" 127.43 128.009995 127.309998 127.800003 23914000 98.489342
"2006-07-05" 127.290001 127.449997 126.519997 127.07 69653400 97.926796
"2006-07-06" 127.199997 127.849998 127.080002 127.440002 50100300 98.211906
"2006-07-07" 127.190002 127.559998 126.290001 126.610001 81626500 97.572289
"2006-07-10" 126.940002 127.43 126.410004 126.849998 60964100 97.757217
"2006-07-11" 126.610001 127.410004 125.940002 127.410004 73640800 98.188835
"2006-07-12" 127.150002 127.400002 125.720001 126.050003 82561300 97.140732
"2006-07-13" 125.449997 125.68 124 124 102405700 95.560867
"2006-07-14" 124.129997 124.260002 122.830002 123.519997 103242500 95.190979
"2006-07-17" 123.519997 124.099998 123.150002 123.339996 81159000 95.052261
"2006-07-18" 123.709999 124.050003 122.389999 123.970001 122771000 95.537773
"2006-07-19" 124.18 126.260002 123.720001 125.690002 133565300 96.863297
"2006-07-20" 126.120003 126.300003 124.660004 124.830002 112259800 96.2005
"2006-07-21" 125.150002 125.190002 123.82 123.949997 101560000 95.522339
"2006-07-24" 124.440002 126.32 124.440002 126.209999 92884000 97.264023
"2006-07-25" 125.980003 127.300003 125.720001 126.660004 95480700 97.610832
"2006-07-26" 126.589996 127.449997 126.18 126.830002 84525800 97.741814
"2006-07-27" 127.379997 127.690002 126.199997 126.709999 87257100 97.649361
"2006-07-28" 127.040001 128.139999 126.860001 127.980003 82137000 98.628059
"2006-07-31" 127.660004 127.959999 127.449997 127.849998 49593100 98.527878
"2006-08-01" 127.339996 127.379997 126.599998 127.220001 65225600 98.042366
"2006-08-02" 127.580002 128.460007 127.550003 128.080002 64770900 98.705147
"2006-08-03" 127.339996 128.550003 127.150002 128.419998 63693800 98.967155
"2006-08-04" 129.080002 129.429993 127.480003 128.199997 96294200 98.79763
"2006-08-07" 127.900002 128.080002 127.400002 127.900002 45377300 98.566414
"2006-08-08" 128.089996 128.460007 126.949997 127.410004 90901300 98.188835
"2006-08-09" 128.179993 128.600006 126.610001 126.980003 78910600 97.85743
"2006-08-10" 126.580002 127.5 126.279999 127.370003 69322300 98.157967
"2006-08-11" 127.169998 127.199997 126.389999 127.010002 47482200 97.880539
"2006-08-14" 127.629997 128.160004 126.919998 127.110001 57839000 97.957603
"2006-08-15" 128.25 128.869995 127.900002 128.630005 68143000 99.129005
"2006-08-16" 129.320007 129.889999 129.039993 129.699997 71737600 99.95359
"2006-08-17" 129.580002 130.369995 129.490005 130.029999 70992800 100.207909
"2006-08-18" 130.190002 130.690002 129.589996 130.690002 58288400 100.716553
"2006-08-21" 130.179993 130.279999 129.800003 130.130005 42133600 100.284981
"2006-08-22" 129.990005 130.520004 129.679993 130.119995 60839900 100.277252
"2006-08-23" 130.179993 130.440002 129.190002 129.759995 66592100 99.999817
"2006-08-24" 129.990005 130.100006 129.399994 129.649994 57983000 99.915024
"2006-08-25" 129.639999 130.25 129.550003 129.809998 41756000 100.038376
"2006-08-28" 129.649994 130.820007 129.639999 130.429993 52681500 100.516182
"2006-08-29" 130.490005 130.830002 129.809998 130.580002 61817800 100.631767
"2006-08-30" 130.869995 131.039993 130.550003 130.660004 50052200 100.693413
"2006-08-31" 130.850006 130.990005 130.580002 130.639999 37510300 100.677994
"2006-09-01" 131.139999 131.580002 130.839996 131.419998 48794500 101.279121
"2006-09-05" 131.509995 131.850006 131.199997 131.669998 52348300 101.471786
"2006-09-06" 131.110001 131.160004 130.330002 130.509995 53795600 100.577789
"2006-09-07" 130.059998 130.570007 129.350006 129.910004 86269400 100.115448
"2006-09-08" 130.080002 130.460007 129.830002 130.279999 45096300 100.400581
"2006-09-11" 129.860001 130.690002 129.479996 130.410004 68496600 100.500748
"2006-09-12" 130.559998 131.839996 130.369995 131.690002 69875600 101.487183
"2006-09-13" 131.639999 132.449997 131.520004 132.220001 62898400 101.89566
"2006-09-14" 131.960007 132.240005 131.75 132.229996 57805400 101.903328
"2006-09-15" 132.309998 132.389999 131.679993 131.960007 76703100 102.142532
"2006-09-18" 131.789993 132.389999 131.649994 132.139999 64154100 102.281876
"2006-09-19" 132.119995 132.130005 131.070007 131.809998 92089100 102.026398
"2006-09-20" 132.25 132.770004 132.059998 132.509995 75204100 102.568245
"2006-09-21" 132.610001 132.75 131.419998 131.869995 88932500 102.072861
"2006-09-22" 131.669998 131.679993 131 131.470001 65966800 101.76326
"2006-09-25" 131.729996 132.850006 131.050003 132.479996 92299100 102.545029
"2006-09-26" 132.5 133.600006 132.399994 133.580002 73962700 103.396469
"2006-09-27" 133.490005 133.970001 133.270004 133.740005 82432200 103.520325
"2006-09-28" 133.740005 133.990005 133.279999 133.690002 58597500 103.481606
"2006-09-29" 133.800003 133.940002 133.479996 133.580002 47966600 103.396469
"2006-10-02" 133.539993 133.830002 132.949997 133.080002 51687400 103.00943
"2006-10-03" 132.889999 133.869995 132.649994 133.360001 73108100 103.226166
"2006-10-04" 133.229996 135 133.080002 134.919998 80890500 104.433693
"2006-10-05" 134.919998 135.410004 134.75 135.179993 60505900 104.634933
"2006-10-06" 134.949997 135.100006 134.399994 135.009995 64983600 104.503342
"2006-10-09" 134.850006 135.300003 134.639999 135.089996 41176800 104.565247
"2006-10-10" 135.100006 135.449997 134.839996 135.270004 56403700 104.704597
"2006-10-11" 134.839996 135.429993 134.300003 135.110001 104071800 104.580765
"2006-10-12" 135.449997 136.389999 135.399994 136.279999 59158600 105.486382
"2006-10-13" 136.160004 136.710007 136.039993 136.630005 53944000 105.757324
"2006-10-16" 136.520004 137.050003 136.419998 136.839996 42273000 105.919868
"2006-10-17" 136.470001 136.699997 135.669998 136.410004 90500600 105.586998
"2006-10-18" 137.039993 137.369995 136.100006 136.589996 86848600 105.726311
"2006-10-19" 136.389999 136.880005 136.229996 136.809998 64063200 105.896622
"2006-10-20" 136.839996 136.949997 136.330002 136.839996 48094500 105.919868
"2006-10-23" 136.559998 137.800003 136.389999 137.470001 66219900 106.407471
"2006-10-24" 137.279999 137.929993 137.220001 137.880005 53234900 106.724861
"2006-10-25" 137.740005 138.410004 137.509995 138.350006 78105400 107.088669
"2006-10-26" 138.660004 139 137.979996 138.779999 66843700 107.421486
"2006-10-27" 138.610001 138.75 137.630005 137.910004 80238000 106.74807
"2006-10-30" 137.660004 138.199997 137.399994 137.809998 49717800 106.670677
"2006-10-31" 138.070007 138.259995 137.25 137.789993 71274100 106.65522
"2006-11-01" 138.220001 138.309998 136.720001 136.860001 83005600 105.935349
"2006-11-02" 136.509995 137.009995 136.360001 136.779999 60693100 105.873405
"2006-11-03" 137.270004 137.389999 135.619995 136.539993 71346400 105.687645
"2006-11-06" 136.960007 138.279999 136.949997 138.080002 63303300 106.879662
"2006-11-07" 138.199997 138.979996 138 138.610001 63318900 107.289917
"2006-11-08" 138 139.050003 136.860001 138.910004 87517800 107.522125
"2006-11-09" 139.009995 139.139999 137.899994 138.179993 95916300 106.957069
"2006-11-10" 138.139999 138.339996 137.720001 138.240005 48991500 107.003517
"2006-11-13" 138.179993 139.039993 138.070007 138.580002 59398200 107.266685
"2006-11-14" 138.970001 139.740005 138.119995 139.619995 96704000 108.071678
"2006-11-15" 139.570007 140.449997 139.529999 140.020004 76509600 108.381302
"2006-11-16" 140.440002 140.679993 139.490005 140.380005 76728800 108.659943
"2006-11-17" 139.929993 140.429993 139.729996 140.419998 56353800 108.69088
"2006-11-20" 140.300003 140.740005 139.940002 140.5 69174200 108.752861
"2006-11-21" 140.490005 140.669998 140.289993 140.639999 51367900 108.861221
"2006-11-22" 140.75 141.160004 140.5 140.919998 45505300 109.077957
"2006-11-24" 140.240005 140.839996 140.199997 140.350006 30998000 108.636734
"2006-11-27" 140.279999 140.350006 138.380005 138.419998 84545100 107.142799
"2006-11-28" 138.240005 139.160004 138.110001 139.020004 106652900 107.607285
"2006-11-29" 139.470001 140.529999 139.080002 140.470001 90034900 108.729599
"2006-11-30" 140.440002 141.050003 139.759995 140.529999 83994300 108.776047
"2006-12-01" 140.529999 140.660004 138.970001 140.220001 126080000 108.536095
"2006-12-04" 140.25 141.550003 140.229996 141.289993 87813200 109.364319
"2006-12-05" 141.559998 141.960007 141.259995 141.899994 73374400 109.836487
"2006-12-06" 141.869995 142.070007 141.5 141.779999 53253200 109.743622
"2006-12-07" 142.029999 142.300003 141.110001 141.160004 62857400 109.263702
"2006-12-08" 141.130005 141.899994 140.779999 141.419998 79625500 109.464951
"2006-12-11" 141.419998 142.089996 141.339996 141.830002 39779400 109.782326
"2006-12-12" 141.690002 141.869995 140.889999 141.720001 77451600 109.697174
"2006-12-13" 142.229996 142.339996 141.559998 141.869995 55520200 109.813255
"2006-12-14" 141.860001 143.240005 141.839996 143.119995 64755200 110.78083
"2006-12-15" 142.639999 142.889999 142.240005 142.339996 70857400 110.790947
"2006-12-18" 142.539993 142.880005 141.75 141.949997 48954600 110.487411
"2006-12-19" 141.550003 142.559998 141.190002 142.220001 65023600 110.697571
"2006-12-20" 142.279999 142.660004 142.009995 142.139999 41469600 110.635239
"2006-12-21" 142.270004 142.429993 141.320007 141.619995 48698400 110.230515
"2006-12-22" 141.639999 141.649994 140.669998 140.75 62069100 109.553352
"2006-12-26" 140.809998 141.610001 140.779999 141.580002 32696900 110.199379
"2006-12-27" 141.869995 142.600006 141.830002 142.509995 39727100 110.923271
"2006-12-28" 142.410004 142.699997 141.990005 142.210007 37288800 110.689789
"2006-12-29" 142.059998 142.539993 141.429993 141.619995 45461200 110.230515
"2007-01-03" 142.25 142.860001 140.570007 141.369995 94807600 110.035965
"2007-01-04" 141.229996 142.050003 140.610001 141.669998 69620600 110.26944
"2007-01-05" 141.330002 141.399994 140.380005 140.539993 76645300 109.389923
"2007-01-08" 140.820007 141.410004 140.25 141.190002 71655000 109.895844
"2007-01-09" 141.309998 141.600006 140.399994 141.070007 75680100 109.80246
"2007-01-10" 140.580002 141.570007 140.300003 141.539993 72428000 110.168274
"2007-01-11" 141.580002 142.619995 141.5 142.160004 54476800 110.650841
"2007-01-12" 142.149994 143.240005 142.110001 143.240005 55370600 111.491463
"2007-01-16" 143.070007 143.440002 142.729996 142.960007 44871300 111.273537
"2007-01-17" 142.850006 143.460007 142.729996 143.020004 50241400 111.320221
"2007-01-18" 143.169998 143.259995 142.309998 142.539993 68177300 110.946617
"2007-01-19" 142.539993 143.100006 142.460007 142.820007 56973000 111.164558
"2007-01-22" 143.070007 143.100006 141.929993 142.380005 60253600 110.82209
"2007-01-23" 142.259995 143.080002 142.059998 142.800003 54064400 111.148987
"2007-01-24" 142.970001 143.979996 142.910004 143.949997 55834700 112.044106
"2007-01-25" 143.860001 143.919998 142.009995 142.259995 73583800 110.728683
"2007-01-26" 142.570007 142.649994 141.580002 142.130005 67255600 110.627487
"2007-01-29" 142.190002 142.800003 141.740005 142.050003 66114600 110.565239
"2007-01-30" 142.350006 142.860001 142.059998 142.789993 70407600 111.14122
"2007-01-31" 142.630005 144.130005 142.399994 143.75 91868600 111.88842
"2007-02-01" 144.149994 144.660004 143.910004 144.610001 69312400 112.557823
"2007-02-02" 144.729996 144.949997 144.380005 144.809998 49607000 112.713501
"2007-02-05" 144.699997 144.940002 144.339996 144.850006 45705300 112.744629
"2007-02-06" 144.970001 145.029999 144.330002 144.889999 57081300 112.775772
"2007-02-07" 145.119995 145.360001 144.570007 145.210007 55669700 113.024849
"2007-02-08" 144.779999 145.119995 144.270004 145.020004 70641000 112.87693
"2007-02-09" 145.059998 145.330002 143.389999 143.940002 79084400 112.036308
"2007-02-12" 143.940002 144.039993 143.190002 143.449997 65657000 111.65493
"2007-02-13" 143.770004 144.899994 143.759995 144.660004 64081800 112.596703
"2007-02-14" 144.800003 145.899994 144.779999 145.610001 66039400 113.336159
"2007-02-15" 145.669998 145.949997 145.429993 145.800003 38715200 113.484077
"2007-02-16" 145.440002 145.759995 145.229996 145.729996 39841800 113.429581
"2007-02-20" 145.559998 146.199997 145 146.039993 56911800 113.670807
"2007-02-21" 145.610001 146.070007 145.350006 145.979996 63971600 113.624184
"2007-02-22" 146.050003 146.419998 145.169998 145.869995 79067400 113.538506
"2007-02-23" 145.740005 145.789993 145.029999 145.300003 71966200 113.094856
"2007-02-26" 145.830002 145.949997 144.75 145.169998 69192800 112.993668
"2007-02-27" 143.880005 144.199997 139 139.5 274466500 108.580421
"2007-02-28" 140.389999 141.979996 139.800003 140.929993 177536300 109.693428
"2007-03-01" 139.339996 141.25 138.050003 140.509995 212828600 109.366585
"2007-03-02" 140.050003 140.660004 138.660004 138.669998 162574000 107.93438
"2007-03-05" 137.929993 139.580002 137.330002 137.350006 143750400 106.906967
"2007-03-06" 138.779999 140.119995 137.720001 139.699997 143333300 108.736046
"2007-03-07" 139.589996 140.460007 139.399994 139.559998 115144900 108.627121
"2007-03-08" 140.539993 141.160004 140.070007 140.740005 117891600 109.545578
"2007-03-09" 141.309998 141.419998 140.080002 140.779999 107765100 109.576736
"2007-03-12" 140.419998 141.339996 140.160004 140.990005 80366900 109.740166
"2007-03-13" 140.179993 140.770004 138.039993 138.25 190605200 107.60746
"2007-03-14" 138.429993 139.360001 136.75 139.279999 231853800 108.409187
"2007-03-15" 138.970001 139.990005 138.800003 139.470001 132435900 108.557098
"2007-03-16" 139.309998 139.630005 138.119995 138.529999 121531600 108.253105
"2007-03-19" 139.259995 140.330002 139.149994 140.199997 96161200 109.558098
"2007-03-20" 140.080002 141.050003 139.960007 140.970001 82147400 110.159843
"2007-03-21" 141.100006 143.649994 140.820007 143.289993 152368700 111.97271
"2007-03-22" 143.479996 143.679993 142.789993 143.179993 118942200 111.886803
"2007-03-23" 143.279999 143.809998 143.149994 143.389999 74416800 112.050896
"2007-03-26" 143.5 143.649994 142.089996 143.199997 113787500 111.902405
"2007-03-27" 143.119995 143.160004 142.389999 142.860001 99864600 111.636742
"2007-03-28" 142.139999 142.470001 141.259995 141.820007 152907900 110.824043
"2007-03-29" 142.539993 142.610001 141.190002 141.970001 139432700 110.941254
"2007-03-30" 142.240005 142.839996 140.559998 142 128194100 110.964714
"2007-04-02" 142.160004 142.460007 141.479996 142.160004 79416400 111.089722
"2007-04-03" 142.970001 143.979996 142.910004 143.690002 82417800 112.28537
"2007-04-04" 143.690002 143.949997 143.160004 143.850006 63995200 112.41037
"2007-04-05" 143.669998 144.440002 143.610001 144.240005 46822800 112.715118
"2007-04-09" 144.649994 144.800003 144.149994 144.440002 50967400 112.871437
"2007-04-10" 144.330002 144.850006 144.270004 144.610001 56620000 113.004257
"2007-04-11" 144.820007 144.860001 143.539993 144.020004 106365700 112.543228
"2007-04-12" 143.740005 144.919998 143.339996 144.660004 115534400 113.04332
"2007-04-13" 144.899994 145.320007 144.360001 145.320007 84287000 113.559128
"2007-04-16" 145.830002 146.860001 145.820007 146.699997 83064600 114.637421
"2007-04-17" 146.970001 147.399994 146.649994 147.089996 108424100 114.942261
"2007-04-18" 146.600006 147.699997 146.570007 147.270004 88345300 115.082893
"2007-04-19" 146.550003 147.399994 146.360001 147.229996 102947700 115.051636
"2007-04-20" 148.220001 148.619995 147.039993 148.619995 124114100 116.137764
"2007-04-23" 148.369995 148.729996 147.970001 148.059998 77270800 115.700211
"2007-04-24" 148.229996 148.399994 147.320007 148.119995 114471000 115.747139
"2007-04-25" 148.729996 149.660004 148.020004 149.479996 108418800 116.809875
"2007-04-26" 149.490005 149.800003 149.100006 149.649994 88741600 116.942734
"2007-04-27" 149.089996 149.740005 148.839996 149.529999 108191100 116.848915
"2007-04-30" 149.639999 149.740005 148.210007 148.289993 100874100 115.879951
"2007-05-01" 148.419998 149.470001 147.669998 148.669998 134342700 116.176926
"2007-05-02" 148.899994 149.949997 148.75 149.539993 87129800 116.856773
"2007-05-03" 149.970001 150.399994 149.729996 150.350006 86569700 117.489746
"2007-05-04" 150.75 151.119995 150.220001 150.919998 96409000 117.935158
"2007-05-07" 150.880005 151.199997 150.809998 150.949997 63461400 117.95858
"2007-05-08" 150.580002 150.919998 150.130005 150.75 80584000 117.802277
"2007-05-09" 150.639999 152.820007 150.369995 151.160004 102070100 118.122719
"2007-05-10" 150.729996 151.020004 149.270004 149.580002 153617800 116.888031
"2007-05-11" 149.75 150.929993 149.720001 150.860001 113408900 117.888306
"2007-05-14" 150.860001 151.300003 149.789993 150.529999 108027500 117.630386
"2007-05-15" 150.699997 151.660004 150.190002 150.570007 180673300 117.661674
"2007-05-16" 150.800003 151.630005 150.380005 151.600006 114166500 118.466515
"2007-05-17" 151.380005 151.960007 151.110001 151.300003 101132800 118.232109
"2007-05-18" 152.009995 152.619995 151.809998 152.619995 99182000 119.263611
"2007-05-21" 152.580002 153.229996 152.5 152.539993 174664600 119.201111
"2007-05-22" 152.699997 153.160004 152.380005 152.419998 82148800 119.107292
"2007-05-23" 152.949997 153.5 152.360001 152.440002 133786600 119.12294
"2007-05-24" 152.529999 153.210007 150.740005 151.059998 187593000 118.044579
"2007-05-25" 151.5 152.020004 151.179993 151.690002 83309200 118.536858
"2007-05-29" 151.940002 152.5 151.449997 152.240005 82020000 118.966675
