"price.open" "price.high" "price.low" "price.close" "volume" "adjusted" "ref.date" "ticker"
"95" NA NA NA NA NA NA 2004-04-29 "NBI"
"96" NA NA NA NA NA NA 2004-04-30 "NBI"
"97" NA NA NA NA NA NA 2004-05-03 "NBI"
"98" 786.840027 786.840027 786.840027 786.840027 0 786.840027 2004-05-04 "NBI"
"99" NA NA NA NA NA NA 2004-05-05 "NBI"
"100" NA NA NA NA NA NA 2004-05-06 "NBI"
"101" NA NA NA NA NA NA 2004-05-07 "NBI"
"102" NA NA NA NA NA NA 2004-05-10 "NBI"
"103" NA NA NA NA NA NA 2004-05-11 "NBI"
"104" NA NA NA NA NA NA 2004-05-12 "NBI"
"105" NA NA NA NA NA NA 2004-05-13 "NBI"
"106" NA NA NA NA NA NA 2004-05-14 "NBI"
"107" 748.539978 748.539978 748.539978 748.539978 0 748.539978 2004-05-17 "NBI"
"108" NA NA NA NA NA NA 2004-05-18 "NBI"
"109" NA NA NA NA NA NA 2004-05-19 "NBI"
"110" NA NA NA NA NA NA 2004-05-20 "NBI"
"111" NA NA NA NA NA NA 2004-05-21 "NBI"
"112" NA NA NA NA NA NA 2004-05-24 "NBI"
"113" NA NA NA NA NA NA 2004-05-25 "NBI"
"114" NA NA NA NA NA NA 2004-05-26 "NBI"
"115" NA NA NA NA NA NA 2004-05-27 "NBI"
"116" NA NA NA NA NA NA 2004-05-28 "NBI"
"117" NA NA NA NA NA NA 2004-06-01 "NBI"
"118" NA NA NA NA NA NA 2004-06-02 "NBI"
"119" NA NA NA NA NA NA 2004-06-03 "NBI"
"120" NA NA NA NA NA NA 2004-06-04 "NBI"
"121" NA NA NA NA NA NA 2004-06-07 "NBI"
"122" 756.630005 756.630005 756.630005 756.630005 0 756.630005 2004-06-08 "NBI"
"123" NA NA NA NA NA NA 2004-06-09 "NBI"
"124" NA NA NA NA NA NA 2004-06-10 "NBI"
"125" NA NA NA NA NA NA 2004-06-14 "NBI"
"126" NA NA NA NA NA NA 2004-06-15 "NBI"
"127" NA NA NA NA NA NA 2004-06-16 "NBI"
"128" NA NA NA NA NA NA 2004-06-17 "NBI"
"129" NA NA NA NA NA NA 2004-06-18 "NBI"
"130" NA NA NA NA NA NA 2004-06-21 "NBI"
"131" NA NA NA NA NA NA 2004-06-22 "NBI"
"132" NA NA NA NA NA NA 2004-06-23 "NBI"
"133" NA NA NA NA NA NA 2004-06-24 "NBI"
"134" NA NA NA NA NA NA 2004-06-25 "NBI"
"135" NA NA NA NA NA NA 2004-06-28 "NBI"
"136" NA NA NA NA NA NA 2004-06-29 "NBI"
"137" NA NA NA NA NA NA 2004-06-30 "NBI"
"138" NA NA NA NA NA NA 2004-07-01 "NBI"
"139" NA NA NA NA NA NA 2004-07-02 "NBI"
"140" NA NA NA NA NA NA 2004-07-06 "NBI"
"141" NA NA NA NA NA NA 2004-07-07 "NBI"
"142" NA NA NA NA NA NA 2004-07-08 "NBI"
"143" NA NA NA NA NA NA 2004-07-09 "NBI"
"144" NA NA NA NA NA NA 2004-07-12 "NBI"
"145" NA NA NA NA NA NA 2004-07-13 "NBI"
"146" NA NA NA NA NA NA 2004-07-14 "NBI"
"147" NA NA NA NA NA NA 2004-07-15 "NBI"
"148" NA NA NA NA NA NA 2004-07-16 "NBI"
"149" NA NA NA NA NA NA 2004-07-19 "NBI"
"150" NA NA NA NA NA NA 2004-07-20 "NBI"
"151" NA NA NA NA NA NA 2004-07-21 "NBI"
"152" NA NA NA NA NA NA 2004-07-22 "NBI"
"153" NA NA NA NA NA NA 2004-07-23 "NBI"
"154" NA NA NA NA NA NA 2004-07-26 "NBI"
"155" NA NA NA NA NA NA 2004-07-27 "NBI"
"156" NA NA NA NA NA NA 2004-07-28 "NBI"
"157" NA NA NA NA NA NA 2004-07-29 "NBI"
"158" NA NA NA NA NA NA 2004-07-30 "NBI"
"159" NA NA NA NA NA NA 2004-08-02 "NBI"
"160" 668.76001 668.76001 668.76001 668.76001 0 668.76001 2004-08-03 "NBI"
"161" NA NA NA NA NA NA 2004-08-04 "NBI"
"162" NA NA NA NA NA NA 2004-08-05 "NBI"
"163" NA NA NA NA NA NA 2004-08-06 "NBI"
"164" NA NA NA NA NA NA 2004-08-09 "NBI"
"165" NA NA NA NA NA NA 2004-08-10 "NBI"
"166" NA NA NA NA NA NA 2004-08-11 "NBI"
"167" 639.460022 639.460022 639.460022 639.460022 0 639.460022 2004-08-12 "NBI"
"168" 633.640015 633.640015 633.640015 633.640015 0 633.640015 2004-08-13 "NBI"
"169" NA NA NA NA NA NA 2004-08-16 "NBI"
"170" NA NA NA NA NA NA 2004-08-17 "NBI"
"171" NA NA NA NA NA NA 2004-08-18 "NBI"
"172" NA NA NA NA NA NA 2004-08-19 "NBI"
"173" NA NA NA NA NA NA 2004-08-20 "NBI"
"174" NA NA NA NA NA NA 2004-08-23 "NBI"
"175" NA NA NA NA NA NA 2004-08-24 "NBI"
"176" NA NA NA NA NA NA 2004-08-25 "NBI"
"177" NA NA NA NA NA NA 2004-08-26 "NBI"
"178" NA NA NA NA NA NA 2004-08-27 "NBI"
"179" NA NA NA NA NA NA 2004-08-30 "NBI"
"180" NA NA NA NA NA NA 2004-08-31 "NBI"
"181" NA NA NA NA NA NA 2004-09-01 "NBI"
"182" NA NA NA NA NA NA 2004-09-02 "NBI"
"183" NA NA NA NA NA NA 2004-09-03 "NBI"
"184" NA NA NA NA NA NA 2004-09-07 "NBI"
"185" 703.549988 703.549988 703.549988 703.549988 0 703.549988 2004-09-08 "NBI"
"186" NA NA NA NA NA NA 2004-09-09 "NBI"
"187" NA NA NA NA NA NA 2004-09-10 "NBI"
"188" NA NA NA NA NA NA 2004-09-13 "NBI"
"189" NA NA NA NA NA NA 2004-09-14 "NBI"
"190" NA NA NA NA NA NA 2004-09-15 "NBI"
"191" NA NA NA NA NA NA 2004-09-16 "NBI"
"192" NA NA NA NA NA NA 2004-09-17 "NBI"
"193" NA NA NA NA NA NA 2004-09-20 "NBI"
"194" NA NA NA NA NA NA 2004-09-21 "NBI"
"195" NA NA NA NA NA NA 2004-09-22 "NBI"
"196" NA NA NA NA NA NA 2004-09-23 "NBI"
"197" NA NA NA NA NA NA 2004-09-24 "NBI"
"198" NA NA NA NA NA NA 2004-09-27 "NBI"
"199" NA NA NA NA NA NA 2004-09-28 "NBI"
"200" NA NA NA NA NA NA 2004-09-29 "NBI"
"201" 714.559998 714.559998 714.559998 714.559998 0 714.559998 2004-09-30 "NBI"
"202" 726.609985 726.609985 726.609985 726.609985 0 726.609985 2004-10-01 "NBI"
"203" NA NA NA NA NA NA 2004-10-04 "NBI"
"204" NA NA NA NA NA NA 2004-10-05 "NBI"
"205" NA NA NA NA NA NA 2004-10-06 "NBI"
"206" NA NA NA NA NA NA 2004-10-07 "NBI"
"207" NA NA NA NA NA NA 2004-10-08 "NBI"
"208" NA NA NA NA NA NA 2004-10-11 "NBI"
"209" NA NA NA NA NA NA 2004-10-12 "NBI"
"210" NA NA NA NA NA NA 2004-10-13 "NBI"
"211" NA NA NA NA NA NA 2004-10-14 "NBI"
"212" NA NA NA NA NA NA 2004-10-15 "NBI"
"213" NA NA NA NA NA NA 2004-10-18 "NBI"
"214" NA NA NA NA NA NA 2004-10-19 "NBI"
"215" NA NA NA NA NA NA 2004-10-20 "NBI"
"216" NA NA NA NA NA NA 2004-10-21 "NBI"
"217" NA NA NA NA NA NA 2004-10-22 "NBI"
"218" NA NA NA NA NA NA 2004-10-25 "NBI"
"219" NA NA NA NA NA NA 2004-10-26 "NBI"
"220" 691.190002 691.190002 691.190002 691.190002 0 691.190002 2004-10-27 "NBI"
"221" NA NA NA NA NA NA 2004-10-28 "NBI"
"222" NA NA NA NA NA NA 2004-10-29 "NBI"
"223" NA NA NA NA NA NA 2004-11-01 "NBI"
"224" NA NA NA NA NA NA 2004-11-02 "NBI"
"225" NA NA NA NA NA NA 2004-11-03 "NBI"
"226" NA NA NA NA NA NA 2004-11-04 "NBI"
"227" NA NA NA NA NA NA 2004-11-05 "NBI"
"228" NA NA NA NA NA NA 2004-11-08 "NBI"
"229" NA NA NA NA NA NA 2004-11-09 "NBI"
"230" 728.309998 728.309998 728.309998 728.309998 0 728.309998 2004-11-10 "NBI"
"231" NA NA NA NA NA NA 2004-11-11 "NBI"
"232" NA NA NA NA NA NA 2004-11-12 "NBI"
"233" NA NA NA NA NA NA 2004-11-15 "NBI"
"234" NA NA NA NA NA NA 2004-11-16 "NBI"
"235" NA NA NA NA NA NA 2004-11-17 "NBI"
"236" NA NA NA NA NA NA 2004-11-18 "NBI"
"237" NA NA NA NA NA NA 2004-11-19 "NBI"
"238" NA NA NA NA NA NA 2004-11-22 "NBI"
"239" NA NA NA NA NA NA 2004-11-23 "NBI"
"240" 716.659973 716.659973 716.659973 716.659973 0 716.659973 2004-11-24 "NBI"
"241" NA NA NA NA NA NA 2004-11-26 "NBI"
"242" NA NA NA NA NA NA 2004-11-29 "NBI"
"243" NA NA NA NA NA NA 2004-11-30 "NBI"
"244" NA NA NA NA NA NA 2004-12-01 "NBI"
"245" NA NA NA NA NA NA 2004-12-02 "NBI"
"246" NA NA NA NA NA NA 2004-12-03 "NBI"
"247" NA NA NA NA NA NA 2004-12-06 "NBI"
"248" NA NA NA NA NA NA 2004-12-07 "NBI"
"249" NA NA NA NA NA NA 2004-12-08 "NBI"
"250" NA NA NA NA NA NA 2004-12-09 "NBI"
"251" NA NA NA NA NA NA 2004-12-10 "NBI"
"252" NA NA NA NA NA NA 2004-12-13 "NBI"
"253" NA NA NA NA NA NA 2004-12-14 "NBI"
"254" NA NA NA NA NA NA 2004-12-15 "NBI"
"255" NA NA NA NA NA NA 2004-12-16 "NBI"
"256" NA NA NA NA NA NA 2004-12-17 "NBI"
"257" NA NA NA NA NA NA 2004-12-20 "NBI"
"258" NA NA NA NA NA NA 2004-12-21 "NBI"
"259" NA NA NA NA NA NA 2004-12-22 "NBI"
"260" NA NA NA NA NA NA 2004-12-23 "NBI"
"261" NA NA NA NA NA NA 2004-12-27 "NBI"
"262" NA NA NA NA NA NA 2004-12-28 "NBI"
"263" NA NA NA NA NA NA 2004-12-29 "NBI"
"264" NA NA NA NA NA NA 2004-12-30 "NBI"
"265" NA NA NA NA NA NA 2004-12-31 "NBI"
"266" NA NA NA NA NA NA 2005-01-03 "NBI"
"267" NA NA NA NA NA NA 2005-01-04 "NBI"
"268" NA NA NA NA NA NA 2005-01-05 "NBI"
"269" NA NA NA NA NA NA 2005-01-06 "NBI"
"270" NA NA NA NA NA NA 2005-01-07 "NBI"
"271" NA NA NA NA NA NA 2005-01-10 "NBI"
"272" NA NA NA NA NA NA 2005-01-11 "NBI"
"273" NA NA NA NA NA NA 2005-01-12 "NBI"
"274" NA NA NA NA NA NA 2005-01-13 "NBI"
"275" NA NA NA NA NA NA 2005-01-14 "NBI"
"276" NA NA NA NA NA NA 2005-01-18 "NBI"
"277" NA NA NA NA NA NA 2005-01-19 "NBI"
"278" 729.650024 729.650024 729.650024 729.650024 0 729.650024 2005-01-20 "NBI"
"279" NA NA NA NA NA NA 2005-01-21 "NBI"
"280" NA NA NA NA NA NA 2005-01-24 "NBI"
"281" NA NA NA NA NA NA 2005-01-25 "NBI"
"282" NA NA NA NA NA NA 2005-01-26 "NBI"
"283" NA NA NA NA NA NA 2005-01-27 "NBI"
"284" NA NA NA NA NA NA 2005-01-28 "NBI"
"285" NA NA NA NA NA NA 2005-01-31 "NBI"
"286" NA NA NA NA NA NA 2005-02-01 "NBI"
"287" NA NA NA NA NA NA 2005-02-02 "NBI"
"288" NA NA NA NA NA NA 2005-02-03 "NBI"
"289" NA NA NA NA NA NA 2005-02-04 "NBI"
"290" NA NA NA NA NA NA 2005-02-07 "NBI"
"291" NA NA NA NA NA NA 2005-02-08 "NBI"
"292" NA NA NA NA NA NA 2005-02-09 "NBI"
"293" 711.830017 711.830017 711.830017 711.830017 0 711.830017 2005-02-10 "NBI"
"294" NA NA NA NA NA NA 2005-02-11 "NBI"
"295" NA NA NA NA NA NA 2005-02-14 "NBI"
"296" NA NA NA NA NA NA 2005-02-15 "NBI"
"297" NA NA NA NA NA NA 2005-02-16 "NBI"
"298" NA NA NA NA NA NA 2005-02-17 "NBI"
"299" NA NA NA NA NA NA 2005-02-18 "NBI"
"300" 704.26001 704.26001 704.26001 704.26001 0 704.26001 2005-02-22 "NBI"
"301" NA NA NA NA NA NA 2005-02-23 "NBI"
"302" NA NA NA NA NA NA 2005-02-24 "NBI"
"303" NA NA NA NA NA NA 2005-02-25 "NBI"
"304" NA NA NA NA NA NA 2005-02-28 "NBI"
"305" NA NA NA NA NA NA 2005-03-01 "NBI"
"306" NA NA NA NA NA NA 2005-03-02 "NBI"
"307" NA NA NA NA NA NA 2005-03-03 "NBI"
"308" NA NA NA NA NA NA 2005-03-04 "NBI"
"309" NA NA NA NA NA NA 2005-03-07 "NBI"
"310" NA NA NA NA NA NA 2005-03-08 "NBI"
"311" NA NA NA NA NA NA 2005-03-09 "NBI"
"312" NA NA NA NA NA NA 2005-03-10 "NBI"
"313" NA NA NA NA NA NA 2005-03-11 "NBI"
"314" NA NA NA NA NA NA 2005-03-14 "NBI"
"315" NA NA NA NA NA NA 2005-03-15 "NBI"
"316" NA NA NA NA NA NA 2005-03-16 "NBI"
"317" 662.51001 662.51001 662.51001 662.51001 0 662.51001 2005-03-17 "NBI"
"318" NA NA NA NA NA NA 2005-03-18 "NBI"
"319" NA NA NA NA NA NA 2005-03-21 "NBI"
"320" NA NA NA NA NA NA 2005-03-22 "NBI"
"321" NA NA NA NA NA NA 2005-03-23 "NBI"
"322" NA NA NA NA NA NA 2005-03-24 "NBI"
"323" NA NA NA NA NA NA 2005-03-28 "NBI"
"324" NA NA NA NA NA NA 2005-03-29 "NBI"
"325" NA NA NA NA NA NA 2005-03-30 "NBI"
"326" NA NA NA NA NA NA 2005-03-31 "NBI"
"327" NA NA NA NA NA NA 2005-04-01 "NBI"
"328" NA NA NA NA NA NA 2005-04-04 "NBI"
"329" NA NA NA NA NA NA 2005-04-05 "NBI"
"330" NA NA NA NA NA NA 2005-04-06 "NBI"
"331" 669.719971 669.719971 669.719971 669.719971 0 669.719971 2005-04-07 "NBI"
"332" NA NA NA NA NA NA 2005-04-08 "NBI"
"333" NA NA NA NA NA NA 2005-04-11 "NBI"
"334" NA NA NA NA NA NA 2005-04-12 "NBI"
"335" NA NA NA NA NA NA 2005-04-13 "NBI"
"336" NA NA NA NA NA NA 2005-04-14 "NBI"
"337" NA NA NA NA NA NA 2005-04-15 "NBI"
"338" NA NA NA NA NA NA 2005-04-18 "NBI"
"339" NA NA NA NA NA NA 2005-04-19 "NBI"
"340" NA NA NA NA NA NA 2005-04-20 "NBI"
"341" NA NA NA NA NA NA 2005-04-21 "NBI"
"342" NA NA NA NA NA NA 2005-04-22 "NBI"
"343" NA NA NA NA NA NA 2005-04-25 "NBI"
"344" NA NA NA NA NA NA 2005-04-26 "NBI"
"345" NA NA NA NA NA NA 2005-04-27 "NBI"
"346" NA NA NA NA NA NA 2005-04-28 "NBI"
"347" NA NA NA NA NA NA 2005-04-29 "NBI"
"348" NA NA NA NA NA NA 2005-05-02 "NBI"
"349" NA NA NA NA NA NA 2005-05-03 "NBI"
"350" NA NA NA NA NA NA 2005-05-04 "NBI"
"351" NA NA NA NA NA NA 2005-05-05 "NBI"
"352" NA NA NA NA NA NA 2005-05-06 "NBI"
"353" NA NA NA NA NA NA 2005-05-09 "NBI"
"354" NA NA NA NA NA NA 2005-05-10 "NBI"
"355" NA NA NA NA NA NA 2005-05-11 "NBI"
"356" NA NA NA NA NA NA 2005-05-12 "NBI"
"357" NA NA NA NA NA NA 2005-05-13 "NBI"
"358" NA NA NA NA NA NA 2005-05-16 "NBI"
"359" NA NA NA NA NA NA 2005-05-17 "NBI"
"360" NA NA NA NA NA NA 2005-05-18 "NBI"
"361" NA NA NA NA NA NA 2005-05-19 "NBI"
"362" NA NA NA NA NA NA 2005-05-20 "NBI"
"363" NA NA NA NA NA NA 2005-05-23 "NBI"
"364" NA NA NA NA NA NA 2005-05-24 "NBI"
"365" NA NA NA NA NA NA 2005-05-25 "NBI"
"366" NA NA NA NA NA NA 2005-05-26 "NBI"
"367" NA NA NA NA NA NA 2005-05-27 "NBI"
"368" NA NA NA NA NA NA 2005-05-31 "NBI"
"369" NA NA NA NA NA NA 2005-06-01 "NBI"
"370" NA NA NA NA NA NA 2005-06-02 "NBI"
"371" NA NA NA NA NA NA 2005-06-03 "NBI"
"372" NA NA NA NA NA NA 2005-06-06 "NBI"
"373" NA NA NA NA NA NA 2005-06-07 "NBI"
"374" NA NA NA NA NA NA 2005-06-08 "NBI"
"375" 665.559998 665.559998 665.559998 665.559998 0 665.559998 2005-06-09 "NBI"
"376" NA NA NA NA NA NA 2005-06-10 "NBI"
"377" NA NA NA NA NA NA 2005-06-13 "NBI"
"378" NA NA NA NA NA NA 2005-06-14 "NBI"
"379" NA NA NA NA NA NA 2005-06-15 "NBI"
"380" NA NA NA NA NA NA 2005-06-16 "NBI"
"381" NA NA NA NA NA NA 2005-06-17 "NBI"
"382" NA NA NA NA NA NA 2005-06-20 "NBI"
"383" NA NA NA NA NA NA 2005-06-21 "NBI"
"384" NA NA NA NA NA NA 2005-06-22 "NBI"
"385" NA NA NA NA NA NA 2005-06-23 "NBI"
"386" NA NA NA NA NA NA 2005-06-24 "NBI"
"387" NA NA NA NA NA NA 2005-06-27 "NBI"
"388" NA NA NA NA NA NA 2005-06-28 "NBI"
"389" NA NA NA NA NA NA 2005-06-29 "NBI"
"390" NA NA NA NA NA NA 2005-06-30 "NBI"
"391" NA NA NA NA NA NA 2005-07-01 "NBI"
"392" NA NA NA NA NA NA 2005-07-05 "NBI"
"393" NA NA NA NA NA NA 2005-07-06 "NBI"
"394" NA NA NA NA NA NA 2005-07-07 "NBI"
"395" NA NA NA NA NA NA 2005-07-08 "NBI"
"396" NA NA NA NA NA NA 2005-07-11 "NBI"
"397" NA NA NA NA NA NA 2005-07-12 "NBI"
"398" 734.01001 734.01001 734.01001 734.01001 0 734.01001 2005-07-13 "NBI"
"399" 745.26001 745.26001 745.26001 745.26001 0 745.26001 2005-07-14 "NBI"
"400" NA NA NA NA NA NA 2005-07-15 "NBI"
"401" NA NA NA NA NA NA 2005-07-18 "NBI"
"402" NA NA NA NA NA NA 2005-07-19 "NBI"
"403" NA NA NA NA NA NA 2005-07-20 "NBI"
"404" NA NA NA NA NA NA 2005-07-21 "NBI"
"405" NA NA NA NA NA NA 2005-07-22 "NBI"
"406" NA NA NA NA NA NA 2005-07-25 "NBI"
"407" NA NA NA NA NA NA 2005-07-26 "NBI"
"408" NA NA NA NA NA NA 2005-07-27 "NBI"
"409" NA NA NA NA NA NA 2005-07-28 "NBI"
"410" NA NA NA NA NA NA 2005-07-29 "NBI"
"411" NA NA NA NA NA NA 2005-08-01 "NBI"
"412" NA NA NA NA NA NA 2005-08-02 "NBI"
"413" NA NA NA NA NA NA 2005-08-03 "NBI"
"414" NA NA NA NA NA NA 2005-08-04 "NBI"
"415" NA NA NA NA NA NA 2005-08-05 "NBI"
"416" NA NA NA NA NA NA 2005-08-08 "NBI"
"417" NA NA NA NA NA NA 2005-08-09 "NBI"
"418" NA NA NA NA NA NA 2005-08-10 "NBI"
"419" NA NA NA NA NA NA 2005-08-11 "NBI"
"420" NA NA NA NA NA NA 2005-08-12 "NBI"
"421" NA NA NA NA NA NA 2005-08-15 "NBI"
"422" NA NA NA NA NA NA 2005-08-16 "NBI"
"423" NA NA NA NA NA NA 2005-08-17 "NBI"
"424" NA NA NA NA NA NA 2005-08-18 "NBI"
"425" NA NA NA NA NA NA 2005-08-19 "NBI"
"426" NA NA NA NA NA NA 2005-08-22 "NBI"
"427" NA NA NA NA NA NA 2005-08-23 "NBI"
"428" NA NA NA NA NA NA 2005-08-24 "NBI"
"429" NA NA NA NA NA NA 2005-08-25 "NBI"
"430" NA NA NA NA NA NA 2005-08-26 "NBI"
"431" NA NA NA NA NA NA 2005-08-29 "NBI"
"432" NA NA NA NA NA NA 2005-08-30 "NBI"
"433" NA NA NA NA NA NA 2005-08-31 "NBI"
"434" NA NA NA NA NA NA 2005-09-01 "NBI"
"435" NA NA NA NA NA NA 2005-09-02 "NBI"
"436" NA NA NA NA NA NA 2005-09-06 "NBI"
"437" NA NA NA NA NA NA 2005-09-07 "NBI"
"438" NA NA NA NA NA NA 2005-09-08 "NBI"
"439" NA NA NA NA NA NA 2005-09-09 "NBI"
"440" NA NA NA NA NA NA 2005-09-12 "NBI"
"441" NA NA NA NA NA NA 2005-09-13 "NBI"
"442" NA NA NA NA NA NA 2005-09-14 "NBI"
"443" NA NA NA NA NA NA 2005-09-15 "NBI"
"444" NA NA NA NA NA NA 2005-09-16 "NBI"
"445" NA NA NA NA NA NA 2005-09-19 "NBI"
"446" NA NA NA NA NA NA 2005-09-20 "NBI"
"447" NA NA NA NA NA NA 2005-09-21 "NBI"
